,loss,accuracy,model
86,4.16750052343096,0.922,TwoLayerGCNLinearHead
87,4.166805030550275,0.923,TwoLayerGCNLinearHead
88,4.16712771660941,0.9256666666666666,TwoLayerGCNLinearHead
89,4.167293675286429,0.924,TwoLayerGCNLinearHead
90,4.166634256090437,0.925,TwoLayerGCNLinearHead
91,4.169700414385114,0.9206666666666666,TwoLayerGCNLinearHead
92,4.168109000069754,0.925,TwoLayerGCNLinearHead
93,4.168737669536045,0.9243333333333333,TwoLayerGCNLinearHead
94,4.16507766696385,0.9206666666666666,TwoLayerGCNLinearHead
95,4.164198343004499,0.9246666666666666,TwoLayerGCNLinearHead
96,4.163196449007307,0.9256666666666666,TwoLayerGCNLinearHead
97,4.16810738999503,0.9206666666666666,TwoLayerGCNLinearHead
