,loss,accuracy,model
183,4.107067665372576,0.6533333333333333,TopK
184,4.099451468331473,0.6333333333333333,TopK
185,4.093927703584943,0.6166666666666667,TopK
186,4.0962258774893625,0.6133333333333333,TopK
187,4.096513959339687,0.6233333333333333,TopK
188,4.102544540677751,0.63,TopK
189,4.0970251151493615,0.64,TopK
190,4.096606115613665,0.64,TopK
191,4.0983857236589705,0.6466666666666666,TopK
192,4.097168749400548,0.64,TopK
193,4.098369842256819,0.6466666666666666,TopK
194,4.095362962995257,0.6433333333333333,TopK
195,4.094709637505668,0.6566666666666666,TopK
196,4.095136094774519,0.66,TopK
197,4.097210273742676,0.6666666666666666,TopK
198,4.09367751121521,0.66,TopK
199,4.0939508819580075,0.6533333333333333,TopK
200,4.090872894014631,0.6666666666666666,TopK
201,4.090037054334368,0.6566666666666666,TopK
202,4.091983391898019,0.6533333333333333,TopK
203,4.0970214693886895,0.6566666666666666,TopK
204,4.096292627879551,0.6566666666666666,TopK
205,4.093251885005406,0.6533333333333333,TopK
206,4.089506762368338,0.6566666666666666,TopK
207,4.087029869897025,0.6533333333333333,TopK
208,4.101901751926967,0.6533333333333333,TopK
209,4.093929117747716,0.65,TopK
210,4.091174252373832,0.6533333333333333,TopK
211,4.092880363464356,0.6566666666666666,TopK
212,4.09129309790475,0.6533333333333333,TopK
213,4.087919375555856,0.6566666666666666,TopK
214,4.088971763338361,0.6533333333333333,TopK
215,4.092330214636666,0.6633333333333333,TopK
216,4.096704895836966,0.65,TopK
217,4.090806131362915,0.6466666666666666,TopK
218,4.091708879470826,0.65,TopK
219,4.0886635603223525,0.6566666666666666,TopK
220,4.089258188520159,0.6633333333333333,TopK
221,4.088220325197493,0.6633333333333333,TopK
222,4.089244095938546,0.67,TopK
223,4.091961030960083,0.67,TopK
224,4.088152348654611,0.6666666666666666,TopK
225,4.093574143818446,0.6533333333333333,TopK
226,4.0898780945369175,0.66,TopK
227,4.085438376835414,0.6566666666666666,TopK
228,4.087078486851284,0.6566666666666666,TopK
229,4.092866032464164,0.6666666666666666,TopK
230,4.086819911684309,0.6633333333333333,TopK
231,4.086671222959246,0.6666666666666666,TopK
232,4.090505132675171,0.6633333333333333,TopK
233,4.086465336935861,0.6733333333333333,TopK
234,4.086382559367588,0.67,TopK
235,4.088827857971191,0.6766666666666666,TopK
236,4.092909109933036,0.67,TopK
237,4.085953004019601,0.6666666666666666,TopK
238,4.085949174336025,0.6766666666666666,TopK
239,4.08687641961234,0.6666666666666666,TopK
240,4.09321512903486,0.6733333333333333,TopK
241,4.086900648389544,0.6733333333333333,TopK
242,4.08922879764012,0.67,TopK
243,4.089381343296596,0.6633333333333333,TopK
244,4.088700639179775,0.6833333333333333,TopK
245,4.0897291524069646,0.6733333333333333,TopK
246,4.0871624115535194,0.68,TopK
247,4.089809755597796,0.6666666666666666,TopK
248,4.083800130571638,0.6633333333333333,TopK
249,4.089497431346349,0.6733333333333333,TopK
250,4.086264983585902,0.67,TopK
251,4.084128698621478,0.6733333333333333,TopK
252,4.085990347181048,0.67,TopK
253,4.08333574295044,0.6766666666666666,TopK
254,4.083278752735683,0.6833333333333333,TopK
255,4.089498128890991,0.6833333333333333,TopK
256,4.08713303565979,0.6866666666666666,TopK
257,4.085509837014334,0.68,TopK
258,4.087436406271798,0.6833333333333333,TopK
259,4.083639116287231,0.68,TopK
260,4.0858717659541535,0.68,TopK
261,4.08804292678833,0.6766666666666666,TopK
262,4.087719918659755,0.68,TopK
263,4.086844989231655,0.6833333333333333,TopK
264,4.08848414012364,0.6833333333333333,TopK
265,4.089558465140207,0.6733333333333333,TopK
266,4.083919247218541,0.6733333333333333,TopK
267,4.084576308386667,0.6666666666666666,TopK
268,4.092829164777483,0.6833333333333333,TopK
269,4.091891859599523,0.67,TopK
270,4.090170627321516,0.65,TopK
271,4.090567621503557,0.6533333333333333,TopK
272,4.095287910188947,0.6733333333333333,TopK
273,4.094774496895926,0.6866666666666666,TopK
274,4.091439674922398,0.6633333333333333,TopK
275,4.092653718675886,0.6633333333333333,TopK
276,4.095601643153599,0.65,TopK
277,4.104517732347761,0.6566666666666666,TopK
278,4.086347939627511,0.6333333333333333,TopK
279,4.0975352396283835,0.64,TopK
280,4.099260757991246,0.6666666666666666,TopK
281,4.092748937606811,0.6533333333333333,TopK
282,4.0955335521698,0.6433333333333333,TopK
283,4.09035564150129,0.66,TopK
284,4.10733807018825,0.67,TopK
285,4.120504381997245,0.6066666666666667,TopK
286,4.359919161115374,0.6566666666666666,TopK
287,4.393682395390102,0.6633333333333333,TopK
288,4.2856535148620605,0.6533333333333333,TopK
289,4.258170037950788,0.6233333333333333,TopK
290,4.24049702508109,0.66,TopK
291,4.254264460972378,0.6666666666666666,TopK
292,4.227310319628034,0.6733333333333333,TopK
293,4.182946345465524,0.68,TopK
294,4.174277053560529,0.6766666666666666,TopK
295,4.152339319501604,0.66,TopK
296,4.13723745073591,0.6466666666666666,TopK
297,4.131696616581508,0.6366666666666667,TopK
298,4.134077929088048,0.66,TopK
299,4.121164466312953,0.6466666666666666,TopK
300,4.106052009037563,0.6466666666666666,TopK
301,4.1128715229034425,0.6433333333333333,TopK
302,4.102833314623152,0.6466666666666666,TopK
303,4.10784300667899,0.6333333333333333,TopK
304,4.102578047343663,0.63,TopK
305,4.101857831137521,0.6266666666666667,TopK
306,4.110382174083165,0.6466666666666666,TopK
307,4.1038118267059325,0.66,TopK
308,4.098890491213117,0.6666666666666666,TopK
309,4.09948515347072,0.66,TopK
310,4.089403877258301,0.6633333333333333,TopK
311,4.0971184199196955,0.6666666666666666,TopK
312,4.09192145211356,0.6633333333333333,TopK
313,4.088456682477679,0.6766666666666666,TopK
314,4.093323040008545,0.6866666666666666,TopK
315,4.091321605954851,0.69,TopK
316,4.094936177389962,0.6833333333333333,TopK
317,4.090493628638131,0.6733333333333333,TopK
318,4.085740345546178,0.6733333333333333,TopK
319,4.088762573514666,0.6766666666666666,TopK
320,4.085850110735212,0.67,TopK
321,4.08917696407863,0.6666666666666666,TopK
322,4.090119252886091,0.6766666666666666,TopK
323,4.0910085024152485,0.67,TopK
324,4.089660414287022,0.6733333333333333,TopK
325,4.086777268818446,0.66,TopK
326,4.087024612426758,0.65,TopK
327,4.0873275579724995,0.65,TopK
328,4.087900329317366,0.6666666666666666,TopK
329,4.085606713976179,0.6666666666666666,TopK
330,4.086353594916208,0.6733333333333333,TopK
331,4.08704962185451,0.6733333333333333,TopK
332,4.094048553194319,0.6633333333333333,TopK
333,4.084299346378871,0.66,TopK
334,4.087540288652693,0.6466666666666666,TopK
335,4.0861062335968015,0.6533333333333333,TopK
336,4.088934751238142,0.65,TopK
337,4.0971105030604775,0.66,TopK
338,4.086221204485212,0.66,TopK
339,4.090586122785296,0.6633333333333333,TopK
340,4.088488881247384,0.6633333333333333,TopK
341,4.088597066061837,0.6666666666666666,TopK
342,4.083978338241577,0.6633333333333333,TopK
343,4.084392435891288,0.6666666666666666,TopK
344,4.085986209596906,0.6633333333333333,TopK
345,4.08515288080488,0.6566666666666666,TopK
346,4.086952315739223,0.6633333333333333,TopK
347,4.084755355290004,0.6533333333333333,TopK
348,4.086618634632655,0.65,TopK
349,4.084570936475481,0.6533333333333333,TopK
350,4.0896332032339915,0.6533333333333333,TopK
351,4.0847863061087475,0.6533333333333333,TopK
352,4.085343969890049,0.6533333333333333,TopK
353,4.084851699556623,0.6533333333333333,TopK
354,4.085688210896083,0.6466666666666666,TopK
355,4.084313959394183,0.65,TopK
356,4.090241180147443,0.6533333333333333,TopK
357,4.085528497695923,0.65,TopK
358,4.086379639761788,0.65,TopK
359,4.084057513645717,0.6433333333333333,TopK
360,4.0859285245622905,0.6433333333333333,TopK
361,4.082004934038435,0.6433333333333333,TopK
362,4.083618788037981,0.6466666666666666,TopK
363,4.089712017604283,0.6533333333333333,TopK
364,4.081446594510759,0.6466666666666666,TopK
365,4.0837294115339,0.65,TopK
366,4.082661294937134,0.65,TopK
367,4.084569989613124,0.6533333333333333,TopK
368,4.0866384710584365,0.6533333333333333,TopK
369,4.084999829701015,0.65,TopK
370,4.086413601466588,0.65,TopK
371,4.087099580764771,0.6433333333333333,TopK
372,4.0857308510371615,0.6466666666666666,TopK
373,4.081464465005057,0.6533333333333333,TopK
374,4.084959889820643,0.6533333333333333,TopK
375,4.088573859078544,0.6533333333333333,TopK
376,4.086004567827497,0.6566666666666666,TopK
377,4.083775647027152,0.6466666666666666,TopK
378,4.081913003921509,0.6433333333333333,TopK
379,4.0899770573207315,0.64,TopK
380,4.081490121568952,0.6566666666666666,TopK
381,4.084900782448905,0.6566666666666666,TopK
382,4.08533063343593,0.6566666666666666,TopK
383,4.082377845219203,0.6533333333333333,TopK
384,4.08248919078282,0.6533333333333333,TopK
385,4.086190418515886,0.66,TopK
386,4.081209656851632,0.6533333333333333,TopK
387,4.086903591156005,0.65,TopK
388,4.082329247338431,0.6366666666666667,TopK
389,4.085940103530884,0.64,TopK
390,4.085961904525757,0.6466666666666666,TopK
391,4.082328230994088,0.65,TopK
392,4.084533421652657,0.65,TopK
393,4.087014322280884,0.65,TopK
394,4.087294506345477,0.6466666666666666,TopK
395,4.0829163292476105,0.65,TopK
396,4.08331536429269,0.65,TopK
397,4.084370897838047,0.65,TopK
398,4.08658008984157,0.6533333333333333,TopK
399,4.082554770878383,0.64,TopK
400,4.084573643548148,0.6466666666666666,TopK
401,4.082456372124808,0.6466666666666666,TopK
402,4.081441707611084,0.6466666666666666,TopK
403,4.08056882585798,0.6466666666666666,TopK
404,4.088062659672328,0.6433333333333333,TopK
405,4.086153384617397,0.64,TopK
406,4.0893562820979525,0.6466666666666666,TopK
407,4.0838067395346505,0.6433333333333333,TopK
408,4.082950811386109,0.6433333333333333,TopK
409,4.082679264886039,0.6433333333333333,TopK
410,4.082286480494908,0.6466666666666666,TopK
411,4.0812082168034145,0.64,TopK
412,4.08331709589277,0.6466666666666666,TopK
413,4.085347408567156,0.6433333333333333,TopK
414,4.080872985294887,0.65,TopK
415,4.082582559585571,0.6633333333333333,TopK
416,4.084840278625489,0.66,TopK
417,4.082570541926793,0.6533333333333333,TopK
418,4.083121331078666,0.65,TopK
419,4.082057991027832,0.6433333333333333,TopK
420,4.081875427791051,0.6466666666666666,TopK
421,4.082293635777065,0.64,TopK
422,4.082710687092372,0.64,TopK
423,4.081785608019148,0.65,TopK
424,4.081580395017351,0.6566666666666666,TopK
425,4.0858854416438515,0.65,TopK
426,4.084463917868478,0.6466666666666666,TopK
427,4.081041664396014,0.6433333333333333,TopK
428,4.08335084097726,0.65,TopK
429,4.08409702709743,0.65,TopK
430,4.086916912623814,0.6533333333333333,TopK
431,4.0874979822976245,0.6533333333333333,TopK
432,4.082510374614171,0.6466666666666666,TopK
433,4.082679368427821,0.65,TopK
434,4.080534253801618,0.6433333333333333,TopK
435,4.0830751964024135,0.64,TopK
436,4.085751834596906,0.6433333333333333,TopK
437,4.087697816576276,0.6466666666666666,TopK
438,4.08153409412929,0.65,TopK
439,4.083205458777291,0.6466666666666666,TopK
440,4.081388664245606,0.6533333333333333,TopK
441,4.084139492852347,0.65,TopK
442,4.081944255828858,0.6566666666666666,TopK
443,4.0809169837406705,0.6533333333333333,TopK
444,4.084057997294835,0.6466666666666666,TopK
445,4.086079172406878,0.65,TopK
446,4.082425607953753,0.6433333333333333,TopK
447,4.081065777369908,0.6466666666666666,TopK
448,4.081091487067086,0.64,TopK
449,4.083235405513219,0.6433333333333333,TopK
450,4.081394399915423,0.64,TopK
451,4.081769240243094,0.6333333333333333,TopK
452,4.082414906365531,0.65,TopK
453,4.082410620280674,0.64,TopK
454,4.084854991095407,0.64,TopK
455,4.084207529340471,0.6466666666666666,TopK
456,4.081998459952218,0.6466666666666666,TopK
457,4.083192214965821,0.6466666666666666,TopK
458,4.08218297958374,0.6466666666666666,TopK
459,4.08402494430542,0.6433333333333333,TopK
460,4.092840117045811,0.6466666666666666,TopK
461,4.082549621037074,0.6466666666666666,TopK
462,4.082762020656041,0.65,TopK
463,4.082788493292672,0.6533333333333333,TopK
464,4.086292363575526,0.6533333333333333,TopK
465,4.08220632825579,0.6533333333333333,TopK
466,4.0840673828125,0.6466666666666666,TopK
467,4.082753020695278,0.6433333333333333,TopK
468,4.082034660066877,0.6433333333333333,TopK
469,4.085161841256278,0.6466666666666666,TopK
470,4.082442011151995,0.65,TopK
471,4.082256879806518,0.6566666666666666,TopK
472,4.082269833428519,0.6666666666666666,TopK
473,4.083794653756278,0.6566666666666666,TopK
474,4.083048086166382,0.66,TopK
475,4.082819234303066,0.66,TopK
476,4.080407167162214,0.6666666666666666,TopK
477,4.085820503234864,0.65,TopK
478,4.083859620775495,0.6466666666666666,TopK
479,4.086742391586304,0.6466666666666666,TopK
480,4.082885848454067,0.6433333333333333,TopK
481,4.082431359972273,0.64,TopK
482,4.081385688781738,0.64,TopK
483,4.082992398398263,0.6366666666666667,TopK
484,4.0810585239955355,0.6366666666666667,TopK
485,4.080466150556292,0.6366666666666667,TopK
486,4.082695110866002,0.6366666666666667,TopK
487,4.08343973840986,0.6366666666666667,TopK
488,4.085818732125419,0.6366666666666667,TopK
489,4.086745613643101,0.6466666666666666,TopK
490,4.081646718978882,0.6466666666666666,TopK
491,4.088358526229858,0.64,TopK
492,4.0853010940551755,0.6433333333333333,TopK
493,4.083446404593332,0.6466666666666666,TopK
494,4.084510744639806,0.6466666666666666,TopK
495,4.080240854535784,0.65,TopK
496,4.081722324916295,0.6433333333333333,TopK
497,4.080974535260881,0.6433333333333333,TopK
498,4.085299276624407,0.64,TopK
499,4.084272625786918,0.65,TopK
500,4.0843434211186,0.6533333333333333,TopK
501,4.083222999572754,0.65,TopK
502,4.08413968358721,0.6433333333333333,TopK
503,4.08176153591701,0.6433333333333333,TopK
504,4.080419566290719,0.65,TopK
505,4.080950751985823,0.6466666666666666,TopK
506,4.087071418762207,0.6533333333333333,TopK
507,4.0801203877585275,0.65,TopK
508,4.085222800118583,0.65,TopK
509,4.0837435667855395,0.6466666666666666,TopK
510,4.090848726545062,0.6466666666666666,TopK
511,4.08132620538984,0.6466666666666666,TopK
