,loss,accuracy,model
247,"tensor(5.4224e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
248,"tensor(2.5852e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
249,"tensor(5.1722e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
250,"tensor(2.7749e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
251,"tensor(3.2104e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
252,"tensor(5.1413e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
253,"tensor(9.2612e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
254,"tensor(2.8288e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
255,"tensor(2.3561e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
256,"tensor(3.7512e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
257,"tensor(4.1249e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
258,"tensor(3.6430e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
259,"tensor(3.3242e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
260,"tensor(2.8656e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
261,"tensor(1.7726e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
262,"tensor(2.4678e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
263,"tensor(2.0827e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
264,"tensor(2.1467e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
265,"tensor(3.0690e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
266,"tensor(2.0176e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
267,"tensor(2.5853e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
268,"tensor(3.0930e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
269,"tensor(2.9173e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
270,"tensor(2.8044e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
271,"tensor(3.8660e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
272,"tensor(3.3591e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
273,"tensor(2.3993e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
274,"tensor(1.9973e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
275,"tensor(1.2997e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
276,"tensor(1.7480e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
277,"tensor(2.3329e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
278,"tensor(5.1547e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
279,"tensor(2.6720e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
280,"tensor(4.1818e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
281,"tensor(1.6254e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
282,"tensor(5.4251e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
283,"tensor(8.0073e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
284,"tensor(1.9227e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.86,TransductiveSuperGAT
285,"tensor(5.5522e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.85,TransductiveSuperGAT
286,"tensor(6.9727e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.85,TransductiveSuperGAT
287,"tensor(2.3133e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8433333333333334,TransductiveSuperGAT
288,"tensor(5.1014e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8566666666666667,TransductiveSuperGAT
289,"tensor(3.2642e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
290,"tensor(2.4790e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
291,"tensor(3.3113e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
292,"tensor(3.1941e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9133333333333333,TransductiveSuperGAT
293,"tensor(3.1129e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
294,"tensor(2.7149e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
295,"tensor(5.0210e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
296,"tensor(1.6711e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
297,"tensor(3.8004e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
298,"tensor(5.7052e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
299,"tensor(2.2588e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
300,"tensor(3.2392e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
301,"tensor(1.7605e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
302,"tensor(3.5734e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
303,"tensor(1.8402e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
304,"tensor(3.5363e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
305,"tensor(1.4675e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
306,"tensor(3.7167e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
307,"tensor(4.5215e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
308,"tensor(1.4463e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
309,"tensor(8.7062e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
310,"tensor(1.7058e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
311,"tensor(1.6852e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
312,"tensor(1.5934e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
313,"tensor(2.0712e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
314,"tensor(2.2171e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
315,"tensor(2.0672e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
316,"tensor(1.8389e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
317,"tensor(2.6005e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
318,"tensor(7.2847e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
319,"tensor(1.8523e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
320,"tensor(2.7030e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
321,"tensor(1.3253e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
322,"tensor(3.4931e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
323,"tensor(7.5191e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
324,"tensor(3.7448e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
325,"tensor(7.3915e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
326,"tensor(1.8591e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
327,"tensor(1.3362e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
328,"tensor(4.0005e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
329,"tensor(1.4326e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
330,"tensor(1.5252e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
331,"tensor(1.5154e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
332,"tensor(3.0225e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
333,"tensor(3.4574e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
334,"tensor(1.0905e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
335,"tensor(1.4300e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
336,"tensor(3.1031e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
337,"tensor(1.9255e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
338,"tensor(1.7447e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
339,"tensor(1.5034e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
340,"tensor(8.0828e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
341,"tensor(6.8676e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
342,"tensor(5.8670e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
343,"tensor(5.4697e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
344,"tensor(6.2056e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
345,"tensor(3.9388e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
346,"tensor(1.0069e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
347,"tensor(1.4883e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
348,"tensor(1.1768e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
349,"tensor(6.2269e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
350,"tensor(1.1874e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
351,"tensor(1.5443e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
352,"tensor(9.0545e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
353,"tensor(2.6090e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
354,"tensor(5.4815e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
355,"tensor(9.8490e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
356,"tensor(3.3790e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
357,"tensor(1.1522e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
358,"tensor(4.8924e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
359,"tensor(5.1652e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
360,"tensor(2.3761e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
361,"tensor(6.8451e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
362,"tensor(2.5246e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
363,"tensor(4.9209e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
364,"tensor(1.4120e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
365,"tensor(4.7445e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
366,"tensor(1.1630e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
367,"tensor(2.3148e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
368,"tensor(1.2064e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
369,"tensor(1.3682e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
370,"tensor(8.8805e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
371,"tensor(1.4351e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
372,"tensor(5.1730e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
373,"tensor(6.4519e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
374,"tensor(5.5167e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
375,"tensor(8.5082e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
376,"tensor(6.8690e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
377,"tensor(4.9517e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
378,"tensor(6.9563e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
379,"tensor(1.5537e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
380,"tensor(1.1484e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
381,"tensor(1.0146e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
382,"tensor(1.2596e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
383,"tensor(7.2462e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
384,"tensor(1.3339e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
385,"tensor(2.6977e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
386,"tensor(3.3859e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
387,"tensor(5.7172e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
388,"tensor(1.0820e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
389,"tensor(1.0717e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
390,"tensor(7.3209e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
391,"tensor(4.1871e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
392,"tensor(8.7850e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
393,"tensor(1.0068e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
394,"tensor(4.2970e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
395,"tensor(7.0139e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
396,"tensor(1.0586e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
397,"tensor(5.3197e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
398,"tensor(1.4403e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
399,"tensor(7.3586e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
400,"tensor(1.9050e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8766666666666667,TransductiveSuperGAT
401,"tensor(8.0861e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
402,"tensor(3.4709e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
403,"tensor(3.9511e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
404,"tensor(1.5781e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
405,"tensor(3.0650e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
406,"tensor(3.4718e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
407,"tensor(1.3338e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
408,"tensor(3.3155e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
409,"tensor(5.5089e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
410,"tensor(3.9362e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
411,"tensor(3.5471e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
412,"tensor(5.0382e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
413,"tensor(9.5710e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
414,"tensor(1.7658e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
415,"tensor(7.9071e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
416,"tensor(1.1951e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
417,"tensor(1.3939e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
418,"tensor(5.6510e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
419,"tensor(1.0809e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
420,"tensor(9.1943e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8866666666666667,TransductiveSuperGAT
421,"tensor(6.5466e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
422,"tensor(7.3827e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
423,"tensor(4.0984e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
424,"tensor(1.1096e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
425,"tensor(1.4567e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9133333333333333,TransductiveSuperGAT
426,"tensor(1.3665e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9133333333333333,TransductiveSuperGAT
427,"tensor(4.5794e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
428,"tensor(9.5093e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
429,"tensor(1.2888e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
430,"tensor(3.2763e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
431,"tensor(9.2705e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
432,"tensor(1.1089e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.86,TransductiveSuperGAT
433,"tensor(7.6097e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.86,TransductiveSuperGAT
434,"tensor(4.0321e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
435,"tensor(1.6719e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.86,TransductiveSuperGAT
436,"tensor(2.3768e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
437,"tensor(1.1806e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8833333333333333,TransductiveSuperGAT
438,"tensor(6.2669e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
439,"tensor(4.1085e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
440,"tensor(4.2476e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
441,"tensor(5.6411e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
442,"tensor(2.1547e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
443,"tensor(1.9871e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
444,"tensor(2.3353e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
445,"tensor(4.6933e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8633333333333333,TransductiveSuperGAT
446,"tensor(2.9974e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
447,"tensor(8.8939e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
448,"tensor(1.3024e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
449,"tensor(6.8725e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
450,"tensor(4.8561e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
451,"tensor(2.7569e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
452,"tensor(3.6984e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8733333333333333,TransductiveSuperGAT
453,"tensor(9.0189e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
454,"tensor(1.5551e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.86,TransductiveSuperGAT
455,"tensor(4.6758e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
456,"tensor(7.5042e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.86,TransductiveSuperGAT
457,"tensor(1.6027e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8533333333333334,TransductiveSuperGAT
458,"tensor(8.3726e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
459,"tensor(3.6603e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
460,"tensor(1.7040e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
461,"tensor(3.5988e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
462,"tensor(1.8073e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
463,"tensor(8.4131e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
464,"tensor(4.2699e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
465,"tensor(3.4952e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
466,"tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
467,"tensor(1.8918e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.87,TransductiveSuperGAT
468,"tensor(4.5752e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8566666666666667,TransductiveSuperGAT
469,"tensor(2.9321e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8666666666666667,TransductiveSuperGAT
470,"tensor(5.9736e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.88,TransductiveSuperGAT
471,"tensor(6.8920e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.89,TransductiveSuperGAT
472,"tensor(1.4594e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
473,"tensor(4.3329e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8933333333333333,TransductiveSuperGAT
474,"tensor(2.6572e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
475,"tensor(4.2599e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
476,"tensor(2.8436e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
477,"tensor(8.2536e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9,TransductiveSuperGAT
478,"tensor(4.0388e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.91,TransductiveSuperGAT
479,"tensor(2.1325e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
480,"tensor(5.8638e-06, device='cuda:0', grad_fn=<DivBackward0>)",0.9033333333333333,TransductiveSuperGAT
481,"tensor(1.9873e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
482,"tensor(1.4551e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.8966666666666666,TransductiveSuperGAT
483,"tensor(4.8890e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
484,"tensor(2.1932e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9066666666666666,TransductiveSuperGAT
485,"tensor(4.4586e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9266666666666666,TransductiveSuperGAT
486,"tensor(2.8047e-05, device='cuda:0', grad_fn=<DivBackward0>)",0.9133333333333333,TransductiveSuperGAT
